nom station	Lat	Long	date	temp	Sal	Dep25	Predation
H08	43,4669426	5,0910294	26/08/2025	24,506	28,186	3,4	9,999728334
H16	43,4022	5,13028	26/08/2025	23,725	28,443	3,4	9,647391118
H01	43,5333272	5,0235682	26/08/2025	24,103	28,032	3,2	9,746847352
H04	43,5167614	5,0694522	26/08/2025	24,077	28,099	3,1	9,750285648
H13	43,415184	5,064785	26/08/2025	23,939	28,22	3,1	9,70678632
H07	43,5	5,10889	26/08/2025	24,621	28,074	3	10,03027367
H16	43,4022	5,13028	26/08/2025	23,963	28,255	3	9,729171696
H16	43,4022	5,13028	26/08/2025	23,87	28,309	3	9,692329318
H01	43,5333272	5,0235682	26/08/2025	24,207	28,091	2,9	9,818206807
H01	43,5333272	5,0235682	26/08/2025	24,19	28,096	2,9	9,810409564
H01	43,5333272	5,0235682	26/08/2025	24,18	28,033	2,9	9,788648499
H07	43,5	5,10889	26/08/2025	24,645	28,06	2,9	10,03897909
H12	43,4423232	5,0972381	26/08/2025	24,499	28,23	2,9	10,0073569
H01	43,5333272	5,0235682	26/08/2025	24,208	28,042	2,8	9,806004916
H18	43,4424421	5,1847996	26/08/2025	24,486	27,678	2,8	9,859493035
H19	43,4711	5,20694	26/08/2025	25,27	27,658	2,8	10,24938584
H03	43,4783692	5,0175865	26/08/2025	24,063	28,286	2,7	9,79169356
H04	43,5167614	5,0694522	26/08/2025	24,1	28,099	2,7	9,762744757
H18	43,4424421	5,1847996	26/08/2025	24,491	27,67	2,7	9,860071602
H07	43,5	5,10889	26/08/2025	24,682	28,053	2,6	10,056045
H08	43,4669426	5,0910294	26/08/2025	24,53	28,091	2,6	9,987862056
H16	43,4022	5,13028	26/08/2025	24,077	28,259	2,6	9,792184632
H18	43,4424421	5,1847996	26/08/2025	24,478	27,649	2,6	9,847881587
H18	43,4424421	5,1847996	26/08/2025	24,495	27,675	2,6	9,863445737
H18	43,4424421	5,1847996	26/08/2025	24,494	27,679	2,6	9,863943245
H18	43,4424421	5,1847996	26/08/2025	24,489	27,665	2,6	9,857745325
H18	43,4424421	5,1847996	26/08/2025	24,488	27,678	2,6	9,860542073
H01	43,5333272	5,0235682	26/08/2025	24,259	28,081	2,5	9,843338361
H01	43,5333272	5,0235682	26/08/2025	24,259	28,022	2,5	9,828047454
H18	43,4424421	5,1847996	26/08/2025	24,489	27,652	2,5	9,854424417
H04	43,5167614	5,0694522	26/08/2025	24,124	28,026	2,3	9,756645097
H07	43,5	5,10889	26/08/2025	24,728	28,057	2,3	10,08037203
H18	43,4424421	5,1847996	26/08/2025	24,491	27,676	2,3	9,861604295
H01	43,5333272	5,0235682	26/08/2025	24,282	28,095	2,2	9,859176522
H16	43,4022	5,13028	26/08/2025	24,122	28,22	2,2	9,806237452
H03	43,4783692	5,0175865	26/08/2025	24,172	28,282	2,1	9,84919923
H13	43,415184	5,064785	26/08/2025	24,228	28,283	2,1	9,879263341
H16	43,4022	5,13028	26/08/2025	24,132	28,243	2,1	9,817616349
H18	43,4424421	5,1847996	26/08/2025	24,503	27,694	2,1	9,872487378
H12	43,4423232	5,0972381	26/08/2025	24,539	28,194	2	10,01876223
H08	43,4669426	5,0910294	26/08/2025	24,546	28,06	1,9	9,988209895
H18	43,4424421	5,1847996	26/08/2025	24,495	27,686	1,9	9,866255166
H01	43,5333272	5,0235682	26/08/2025	24,279	27,997	1,8	9,832216617
H07	43,5	5,10889	26/08/2025	24,816	28,058	1,8	10,12490955
H19	43,4711	5,20694	26/08/2025	25,521	27,607	1,8	10,35710162
H01	43,5333272	5,0235682	26/08/2025	24,304	27,848	1,7	9,806984125
H04	43,5167614	5,0694522	26/08/2025	24,132	27,973	1,7	9,747132909
H16	43,4022	5,13028	26/08/2025	24,145	28,212	1,7	9,816505368
H18	43,4424421	5,1847996	26/08/2025	24,485	27,714	1,7	9,868168985
H13	43,415184	5,064785	26/08/2025	23,959	28,44	1,6	9,775736946
H16	43,4022	5,13028	26/08/2025	24,189	28,198	1,6	9,836414326
H16	43,4022	5,13028	26/08/2025	24,194	28,187	1,5	9,836223161
H03	43,4783692	5,0175865	26/08/2025	24,392	28,266	1,4	9,961111623
H07	43,5	5,10889	26/08/2025	24,914	28,034	1,4	10,16775997
H18	43,4424421	5,1847996	26/08/2025	24,491	27,699	1,4	9,867480134
H01	43,5333272	5,0235682	26/08/2025	24,407	27,569	1,3	9,789907727
H12	43,4423232	5,0972381	26/08/2025	24,561	28,191	1,3	10,02929177
H13	43,415184	5,064785	26/08/2025	24,228	28,281	1,3	9,878744297
H16	43,4022	5,13028	26/08/2025	24,208	28,206	1,3	9,84863154
H04	43,5167614	5,0694522	26/08/2025	24,316	27,888	1,2	9,823700276
H08	43,4669426	5,0910294	26/08/2025	24,581	28,041	1,2	10,00138791
H16	43,4022	5,13028	26/08/2025	24,238	28,265	1,2	9,879896981
H01	43,5333272	5,0235682	26/08/2025	24,495	27,537	1,1	9,828218373
H07	43,5	5,10889	26/08/2025	25,094	28,015	0,9	10,25154323
H16	43,4022	5,13028	26/08/2025	24,276	28,2	0,9	9,883178098
H16	43,4022	5,13028	26/08/2025	24,283	28,253	0,9	9,900592534
H19	43,4711	5,20694	26/08/2025	25,865	27,629	0,9	10,52236276
H01	43,5333272	5,0235682	26/08/2025	24,745	27,466	0,8	9,940156439
H18	43,4424421	5,1847996	26/08/2025	24,485	27,688	0,7	9,861523947
H03	43,4783692	5,0175865	26/08/2025	24,505	28,313	0,6	10,03164138
H07	43,5	5,10889	26/08/2025	25,319	28,052	0,6	10,36892574
H08	43,4669426	5,0910294	26/08/2025	24,641	28,021	0,6	10,02705332
H16	43,4022	5,13028	26/08/2025	24,056	27,314	0,5	9,533459415
H16	43,4022	5,13028	26/08/2025	24,167	27,716	0,5	9,69910798
H01	43,5333272	5,0235682	26/08/2025	24,922	27,372	0,4	10,00680951
H01	43,5333272	5,0235682	26/08/2025	24,837	27,469	0,4	9,987910875
H04	43,5167614	5,0694522	26/08/2025	24,416	27,93	0,3	9,887322463
H04	43,5167614	5,0694522	26/08/2025	24,419	27,938	0,3	9,890950914
H04	43,5167614	5,0694522	26/08/2025	24,424	27,938	0,3	9,89357307
H04	43,5167614	5,0694522	26/08/2025	24,448	27,965	0,3	9,913060733
H07	43,5	5,10889	26/08/2025	25,272	28,151	0,3	10,37066062
H03	43,4783692	5,0175865	26/08/2025	24,544	28,341	0,2	10,05877642
H04	43,5167614	5,0694522	26/08/2025	24,422	27,943	0,2	9,893807991
H08	43,4669426	5,0910294	26/08/2025	24,311	28,306	0,2	9,929034345
H12	43,4423232	5,0972381	26/08/2025	24,333	28,51	0,2	9,993154599
H13	43,415184	5,064785	26/08/2025	24,23	28,31	0,2	9,887330146
H18	43,4424421	5,1847996	26/08/2025	24,489	27,676	0,2	9,860555538
H18	43,4424421	5,1847996	26/08/2025	24,492	27,699	0,2	9,868004094
H01	43,5333272	5,0235682	26/08/2025	25,231	27,261	0,1	10,1334617
H03	43,4783692	5,0175865	26/08/2025	24,625	28,279	0,1	10,08430628
H04	43,5167614	5,0694522	26/08/2025	24,43	27,981	0,1	9,907751991
H07	43,5	5,10889	26/08/2025	25,223	28,103	0,1	10,33551625
H16	43,4022	5,13028	26/08/2025	23,921	26,899	0,1	9,349406089
H16	43,4022	5,13028	26/08/2025	23,96	26,936	0,1	9,381175166
H16	43,4022	5,13028	26/08/2025	23,991	27,062	0,1	9,431470101
H16	43,4022	5,13028	15/09/2025	23,068	28,064	5	9,160419656
H08	43,4669426	5,0910294	15/09/2025	22,444	28,152	4,8	8,790549448
H13	43,415184	5,064785	15/09/2025	22,682	28,129	4,7	8,937884267
H03	43,4783692	5,0175865	15/09/2025	22,312	28,024	4,4	8,666466508
H12	43,4423232	5,0972381	15/09/2025	22,578	28,139	4,4	8,874007042
H16	43,4022	5,13028	15/09/2025	23,125	28,031	4,2	9,185964174
H01	43,5333272	5,0235682	15/09/2025	22,291	28,116	3,9	8,678933675
H01	43,5333272	5,0235682	15/09/2025	22,342	28,128	3,9	8,716363469
H13	43,415184	5,064785	15/09/2025	22,657	28,062	3,9	8,902968519
H08	43,4669426	5,0910294	15/09/2025	22,412	28,155	3,8	8,770389062
H13	43,415184	5,064785	15/09/2025	22,658	28,014	3,7	8,890036359
H16	43,4022	5,13028	15/09/2025	23,128	28,019	3,7	9,184472489
H12	43,4423232	5,0972381	15/09/2025	22,555	28,131	3,6	8,856867516
H01	43,5333272	5,0235682	15/09/2025	22,244	28,108	3,5	8,645122966
H03	43,4783692	5,0175865	15/09/2025	22,339	27,868	3,2	8,639676039
H12	43,4423232	5,0972381	15/09/2025	22,548	28,108	3,2	8,845790703
H18	43,4424421	5,1847996	15/09/2025	22,808	28,078	3,2	9,003300255
H18	43,4424421	5,1847996	15/09/2025	22,817	28,027	3,2	8,994652587
H16	43,4022	5,13028	15/09/2025	23,133	28,046	3,1	9,194949978
H01	43,5333272	5,0235682	15/09/2025	22,178	28,063	3	8,587537577
H13	43,415184	5,064785	15/09/2025	22,644	28,01	3	8,879922431
H01	43,5333272	5,0235682	15/09/2025	22,131	28,011	2,8	8,540469835
H08	43,4669426	5,0910294	15/09/2025	22,322	28,028	2,8	8,674292559
H03	43,4783692	5,0175865	15/09/2025	22,322	27,685	2,6	8,575815602
H18	43,4424421	5,1847996	15/09/2025	22,735	27,918	2,4	8,912149815
H01	43,5333272	5,0235682	15/09/2025	21,996	27,763	2,3	8,37515412
H12	43,4423232	5,0972381	15/09/2025	22,536	28,116	2,3	8,840284881
H13	43,415184	5,064785	15/09/2025	22,643	28,005	2,2	8,877865628
H16	43,4022	5,13028	15/09/2025	23,124	27,97	2,2	9,168528606
H03	43,4783692	5,0175865	15/09/2025	22,342	27,672	2	8,585519305
H08	43,4669426	5,0910294	15/09/2025	22,325	27,966	2	8,658468447
H12	43,4423232	5,0972381	15/09/2025	22,539	28,091	2	8,835115729
H16	43,4022	5,13028	15/09/2025	23,146	28,014	1,8	9,193996716
H13	43,415184	5,064785	15/09/2025	22,654	27,98	1,7	8,877858607
H18	43,4424421	5,1847996	15/09/2025	22,623	27,67	1,7	8,770286366
H01	43,5333272	5,0235682	15/09/2025	21,957	27,414	1,5	8,246282348
H01	43,5333272	5,0235682	15/09/2025	21,984	27,406	1,4	8,262985184
H03	43,4783692	5,0175865	15/09/2025	22,391	27,664	1,4	8,615999216
H16	43,4022	5,13028	15/09/2025	23,126	28,011	1,2	9,181052648
H08	43,4669426	5,0910294	15/09/2025	22,36	27,934	1,1	8,672611283
H12	43,4423232	5,0972381	15/09/2025	22,557	28,029	1,1	8,82916153
H13	43,415184	5,064785	15/09/2025	22,653	28,01	1	8,885698997
H18	43,4424421	5,1847996	15/09/2025	22,625	27,672	0,9	8,772147865
H03	43,4783692	5,0175865	15/09/2025	22,466	27,679	0,8	8,670054567
H16	43,4022	5,13028	15/09/2025	22,945	27,913	0,7	9,042798747
H16	43,4022	5,13028	15/09/2025	22,678	27,943	0,6	8,882795998
H13	43,415184	5,064785	15/09/2025	22,588	28,091	0,5	8,866828246
H01	43,5333272	5,0235682	15/09/2025	21,999	26,979	0,4	8,150471009
H13	43,415184	5,064785	15/09/2025	21,974	28,437	0,4	8,557110632
H01	43,5333272	5,0235682	15/09/2025	22,107	26,915	0,3	8,208209483
H03	43,4783692	5,0175865	15/09/2025	22,514	27,732	0,3	8,716722755
H12	43,4423232	5,0972381	15/09/2025	22,517	28,062	0,3	8,812554936
H18	43,4424421	5,1847996	15/09/2025	22,62	27,623	0,3	8,755079646
H01	43,5333272	5,0235682	15/09/2025	22,829	0,014	0,1	19,47365086
H16	43,4022	5,13028	15/09/2025	20,394	16,611	0,1	5,130891574
H12	43,4423232	5,0972381	04/11/2025	16,222	29,065	5	3,099852934
H19	43,4711	5,20694	04/11/2025	15,803	28,598	5	2,345353981
H01	43,5333272	5,0235682	04/11/2025	16,352	28,658	4,8	3,119557697
H07	43,5	5,10889	04/11/2025	16,43	29,339	4,8	3,479100847
H19	43,4711	5,20694	04/11/2025	15,808	28,573	4,7	2,342831332
H03	43,4783692	5,0175865	04/11/2025	15,894	28,723	4,6	2,520806295
H01	43,5333272	5,0235682	04/11/2025	16,101	28,677	4,5	2,788827766
H01	43,5333272	5,0235682	04/11/2025	16,2	28,745	4,5	2,94890885
H08	43,4669426	5,0910294	04/11/2025	16,285	29,071	4,4	3,186332075
H07	43,5	5,10889	04/11/2025	16,385	29,419	4	3,45044109
H13	43,415184	5,064785	04/11/2025	16,169	29,07	4	3,030468569
H04	43,5167614	5,0694522	04/11/2025	15,722	28,791	3,9	2,304924729
H04	43,5167614	5,0694522	04/11/2025	15,716	28,802	3,9	2,300647091
H16	43,4022	5,13028	04/11/2025	16,455	28,978	3,8	3,375666481
H04	43,5167614	5,0694522	04/11/2025	15,722	28,751	3,6	2,289510477
H08	43,4669426	5,0910294	04/11/2025	16,282	29,055	3,2	3,176271027
H16	43,4022	5,13028	04/11/2025	16,452	28,94	3,1	3,357449135
H19	43,4711	5,20694	04/11/2025	15,827	28,537	3,1	2,355821559
H01	43,5333272	5,0235682	04/11/2025	15,994	28,552	3	2,594429978
H03	43,4783692	5,0175865	04/11/2025	15,881	28,677	3	2,485063681
H12	43,4423232	5,0972381	04/11/2025	16,216	29,109	3	3,108528225
H07	43,5	5,10889	04/11/2025	16,141	29,319	2,8	3,08768172
H07	43,5	5,10889	04/11/2025	16,203	29,322	2,8	3,172201362
H04	43,5167614	5,0694522	04/11/2025	15,694	28,757	2,7	2,252004707
H03	43,4783692	5,0175865	04/11/2025	15,876	28,603	2,4	2,449787923
H03	43,4783692	5,0175865	04/11/2025	15,873	28,581	2,3	2,43718739
H16	43,4022	5,13028	04/11/2025	16,39	28,971	2,3	3,287657153
H18	43,4424421	5,1847996	04/11/2025	15,871	28,881	2,3	2,549278796
H12	43,4423232	5,0972381	04/11/2025	16,201	29,105	2	3,086868838
H04	43,5167614	5,0694522	04/11/2025	15,635	28,829	1,9	2,195559233
H04	43,5167614	5,0694522	04/11/2025	15,684	28,759	1,9	2,238527076
H13	43,415184	5,064785	04/11/2025	16,14	29,078	1,9	2,994339154
H19	43,4711	5,20694	04/11/2025	15,892	28,514	1,9	2,438202671
H01	43,5333272	5,0235682	04/11/2025	15,975	28,444	1,7	2,52712348
H01	43,5333272	5,0235682	04/11/2025	15,959	28,479	1,7	2,51821474
H08	43,4669426	5,0910294	04/11/2025	16,211	29,084	1,7	3,092313535
H16	43,4022	5,13028	04/11/2025	15,912	29,204	1,7	2,730499088
H03	43,4783692	5,0175865	04/11/2025	15,825	28,615	1,6	2,382842382
H18	43,4424421	5,1847996	04/11/2025	15,766	28,885	1,6	2,403440748
H19	43,4711	5,20694	04/11/2025	15,891	28,524	1,3	2,440616388
H12	43,4423232	5,0972381	04/11/2025	16,102	29,162	1,2	2,974900871
H18	43,4424421	5,1847996	04/11/2025	15,46	28,736	1,2	1,90640896
H13	43,415184	5,064785	04/11/2025	16,094	29,078	1,1	2,931945518
H01	43,5333272	5,0235682	04/11/2025	15,877	28,511	0,9	2,41607592
H08	43,4669426	5,0910294	04/11/2025	15,957	29,222	0,8	2,799590868
H01	43,5333272	5,0235682	04/11/2025	15,964	28,464	0,7	2,519457457
H07	43,5	5,10889	04/11/2025	16,121	28,994	0,7	2,936581385
H07	43,5	5,10889	04/11/2025	16,094	29,012	0,7	2,906754789
H16	43,4022	5,13028	04/11/2025	14,631	28,235	0,7	0,442457185
H04	43,5167614	5,0694522	04/11/2025	14,766	29,472	0,6	1,150405279
H12	43,4423232	5,0972381	04/11/2025	15,459	29,524	0,5	2,21320067
H03	43,4783692	5,0175865	04/11/2025	15,377	28,945	0,4	1,86632933
H19	43,4711	5,20694	04/11/2025	15,717	28,613	0,4	2,229306771
H07	43,5	5,10889	04/11/2025	15,46	29,326	0,3	2,136899776
H07	43,5	5,10889	04/11/2025	16,019	28,967	0,3	2,787074013
H07	43,5	5,10889	04/11/2025	16,101	28,994	0,3	2,909411768
H13	43,415184	5,064785	04/11/2025	15,856	29,264	0,3	2,675870378
H16	43,4022	5,13028	04/11/2025	12,924	26,243	0,3	-3,333310988
H18	43,4424421	5,1847996	04/11/2025	14,885	29,014	0,3	1,151538454
H08	43,4669426	5,0910294	04/11/2025	13,398	31,226	0,2	-0,391401614
H13	43,415184	5,064785	04/11/2025	12,395	22,911	0,1	-5,509333919
H13	43,415184	5,064785	19/11/2025	14,14	29,269	5	0,058532529
H16	43,4022	5,13028	19/11/2025	14,056	29,1	4,8	0
H01	43,5333272	5,0235682	19/11/2025	13,195	28,459	4,7	0
H08	43,4669426	5,0910294	19/11/2025	14,478	29,577	4,7	0,737362239
H19	43,4711	5,20694	19/11/2025	14,054	29,021	4,6	0
H16	43,4022	5,13028	19/11/2025	14,052	29,097	4,4	0
H01	43,5333272	5,0235682	19/11/2025	13,185	28,438	4,3	0
H03	43,4783692	5,0175865	19/11/2025	13,715	29,042	4,3	0
H03	43,4783692	5,0175865	19/11/2025	13,737	29,029	4,3	0
H16	43,4022	5,13028	19/11/2025	14,049	29,073	4,3	0
H12	43,4423232	5,0972381	19/11/2025	14,403	29,61	4,1	0,630032751
H19	43,4711	5,20694	19/11/2025	14,036	29,047	4,1	0
H13	43,415184	5,064785	19/11/2025	13,959	29,029	4	0
H16	43,4022	5,13028	19/11/2025	14,056	29,032	3,8	0
H01	43,5333272	5,0235682	19/11/2025	13,192	28,405	3,7	0
H04	43,5167614	5,0694522	19/11/2025	13,188	28,961	3,7	0
H04	43,5167614	5,0694522	19/11/2025	13,202	28,989	3,7	0
H16	43,4022	5,13028	19/11/2025	14,045	29,054	3,7	0
H01	43,5333272	5,0235682	19/11/2025	13,178	28,413	3,6	0
H07	43,5	5,10889	19/11/2025	14,318	29,464	3,5	0,432144981
H07	43,5	5,10889	19/11/2025	14,268	29,417	3,5	0,331002225
H08	43,4669426	5,0910294	19/11/2025	14,477	29,566	3,5	0,731271011
H12	43,4423232	5,0972381	19/11/2025	14,398	29,568	3,5	0,604765038
H03	43,4783692	5,0175865	19/11/2025	13,717	28,98	3,4	0
H03	43,4783692	5,0175865	19/11/2025	13,716	28,983	3,3	0
H16	43,4022	5,13028	19/11/2025	14,026	29,05	3,2	0
H01	43,5333272	5,0235682	19/11/2025	13,18	28,42	3,1	0
H13	43,415184	5,064785	19/11/2025	13,868	28,876	3,1	0
H16	43,4022	5,13028	19/11/2025	14,03	29,019	3,1	0
H01	43,5333272	5,0235682	19/11/2025	13,166	28,428	3	0
H19	43,4711	5,20694	19/11/2025	14,029	29,062	2,7	0
H03	43,4783692	5,0175865	19/11/2025	13,695	28,989	2,6	0
H12	43,4423232	5,0972381	19/11/2025	14,394	29,552	2,6	0,591746589
H03	43,4783692	5,0175865	19/11/2025	13,682	28,958	2,5	0
H07	43,5	5,10889	19/11/2025	14,163	29,405	2,5	0,152722256
H18	43,4424421	5,1847996	19/11/2025	13,49	29,041	2,5	-1,155921383
H01	43,5333272	5,0235682	19/11/2025	13,163	28,372	2,4	-2,028626455
H04	43,5167614	5,0694522	19/11/2025	13,134	28,96	2,4	-1,835349329
H07	43,5	5,10889	19/11/2025	14,139	29,419	2,4	0,118605164
H12	43,4423232	5,0972381	19/11/2025	14,384	29,549	2,4	0,574319888
H16	43,4022	5,13028	19/11/2025	14,021	29,016	2,4	-0,245104781
H18	43,4424421	5,1847996	19/11/2025	13,425	29,01	2,4	-1,285042729
H18	43,4424421	5,1847996	19/11/2025	13,451	29,023	2,4	-1,233047817
H07	43,5	5,10889	19/11/2025	14,166	29,39	2,3	0,151528325
H12	43,4423232	5,0972381	19/11/2025	14,391	29,584	2,3	0,599979734
H13	43,415184	5,064785	19/11/2025	13,719	28,856	2,2	-0,829432227
H13	43,415184	5,064785	19/11/2025	13,775	28,806	2,1	-0,752718844
H08	43,4669426	5,0910294	19/11/2025	14,454	29,468	2	0,654331253
H08	43,4669426	5,0910294	19/11/2025	14,458	29,541	2	0,690541904
H08	43,4669426	5,0910294	19/11/2025	14,45	29,606	2	0,704203684
H08	43,4669426	5,0910294	19/11/2025	14,47	29,585	2	0,727782168
H07	43,5	5,10889	19/11/2025	14,036	29,375	1,9	-0,071840712
H18	43,4424421	5,1847996	19/11/2025	13,391	28,991	1,9	-1,354067099
H07	43,5	5,10889	19/11/2025	14,009	29,326	1,8	-0,137571777
H07	43,5	5,10889	19/11/2025	13,997	29,372	1,8	-0,138799578
H12	43,4423232	5,0972381	19/11/2025	14,357	29,532	1,8	0,523536532
H16	43,4022	5,13028	19/11/2025	13,973	28,999	1,7	-0,333389974
H03	43,4783692	5,0175865	19/11/2025	13,648	29,005	1,6	-0,891736065
H13	43,415184	5,064785	19/11/2025	13,717	28,802	1,6	-0,85525869
H16	43,4022	5,13028	19/11/2025	13,968	28,979	1,6	-0,350112369
H03	43,4783692	5,0175865	19/11/2025	13,605	28,975	1,5	-0,979802321
H03	43,4783692	5,0175865	19/11/2025	13,425	29,085	1,4	-1,253571703
H04	43,5167614	5,0694522	19/11/2025	13,134	28,866	1,4	-1,875060575
H04	43,5167614	5,0694522	19/11/2025	13,148	28,85	1,4	-1,855977846
H04	43,5167614	5,0694522	19/11/2025	13,144	28,896	1,4	-1,843945638
H19	43,4711	5,20694	19/11/2025	13,983	29,011	1,4	-0,311482684
H19	43,4711	5,20694	19/11/2025	14,039	29,026	1,4	-0,210614772
H18	43,4424421	5,1847996	19/11/2025	13,244	28,878	1,3	-1,66800193
H01	43,5333272	5,0235682	19/11/2025	13,101	28,358	1,2	-2,149368993
H01	43,5333272	5,0235682	19/11/2025	13,009	28,354	1,1	-2,322832945
H01	43,5333272	5,0235682	19/11/2025	13,046	28,36	1,1	-2,251051494
H08	43,4669426	5,0910294	19/11/2025	14,448	29,433	1,1	0,630396605
H13	43,415184	5,064785	19/11/2025	13,602	28,762	1,1	-1,073614163
H08	43,4669426	5,0910294	19/11/2025	14,437	29,444	1	0,617141299
H07	43,5	5,10889	19/11/2025	13,609	29,134	0,9	-0,906439099
H08	43,4669426	5,0910294	19/11/2025	14,419	29,446	0,9	0,588886449
H16	43,4022	5,13028	19/11/2025	13,139	28,626	0,9	-1,966816028
H01	43,5333272	5,0235682	19/11/2025	12,96	28,338	0,8	-2,421655563
H13	43,415184	5,064785	19/11/2025	13,518	28,757	0,8	-1,224568376
H16	43,4022	5,13028	19/11/2025	13,476	28,572	0,8	-1,376321663
H07	43,5	5,10889	19/11/2025	13,197	28,927	0,7	-1,733390269
H04	43,5167614	5,0694522	19/11/2025	12,534	29,301	0,6	-2,827485199
H04	43,5167614	5,0694522	19/11/2025	13,076	28,843	0,6	-1,992170816
H12	43,4423232	5,0972381	19/11/2025	14,273	29,532	0,6	0,386403369
H18	43,4424421	5,1847996	19/11/2025	13,206	28,835	0,6	-1,755637876
H19	43,4711	5,20694	19/11/2025	13,607	29,263	0,6	-0,856004942
H12	43,4423232	5,0972381	19/11/2025	13,757	29,924	0,5	-0,317782705
H16	43,4022	5,13028	19/11/2025	12,706	28,392	0,5	-2,883441777
H01	43,5333272	5,0235682	19/11/2025	11,159	29,651	0,4	-5,529701849
H01	43,5333272	5,0235682	19/11/2025	12,676	28,488	0,4	-2,900774549
H03	43,4783692	5,0175865	19/11/2025	10,154	31,676	0,3	-6,889321414
H13	43,415184	5,064785	19/11/2025	13,13	29,013	0,3	-1,820302104
H18	43,4424421	5,1847996	19/11/2025	13,09	28,9	0,3	-1,942097387
H08	43,4669426	5,0910294	19/11/2025	14,25	29,557	0,2	0,358926231
H08	43,4669426	5,0910294	19/11/2025	14,374	29,47	0,2	0,525786892
H07	43,5	5,10889	19/11/2025	9,362	31,526	0,1	-8,921260686
H13	43,415184	5,064785	19/11/2025	8,38	31,704	0,1	-11,45371711
H01	43,5333272	5,0235682	08/12/2025	7,233	27,281	4,9	0
H01	43,5333272	5,0235682	08/12/2025	9,746	27,336	4,8	0
H13	43,415184	5,064785	08/12/2025	12,931	26,594	4,8	0
H16	43,4022	5,13028	08/12/2025	12,735	26,375	4,8	0
H19	43,4711	5,20694	08/12/2025	12,506	28,559	4,7	0
H12	43,4423232	5,0972381	08/12/2025	12,368	26,538	4,4	0
H07	43,5	5,10889	08/12/2025	12,159	26,644	4,1	0
H08	43,4669426	5,0910294	08/12/2025	12,305	26,468	4	0
H04	43,5167614	5,0694522	08/12/2025	12,07	26,65	3,8	0
H03	43,4783692	5,0175865	08/12/2025	12,43	26,779	3,7	0
H19	43,4711	5,20694	08/12/2025	13,045	27,748	3,7	0
H16	43,4022	5,13028	08/12/2025	13,069	25,661	3,6	0
H07	43,5	5,10889	08/12/2025	12,316	26,469	3,5	0
H01	43,5333272	5,0235682	08/12/2025	11,73	26,612	3,4	0
H12	43,4423232	5,0972381	08/12/2025	12,5	25,765	3,4	0
H08	43,4669426	5,0910294	08/12/2025	12,411	26,096	3,3	0
H04	43,5167614	5,0694522	08/12/2025	11,245	26,505	3,2	0
H13	43,415184	5,064785	08/12/2025	13,067	24,886	3,2	0
H13	43,415184	5,064785	08/12/2025	13,083	24,849	3,2	0
H16	43,4022	5,13028	08/12/2025	13,072	25,497	3,2	0
H13	43,415184	5,064785	08/12/2025	13,05	24,919	3,1	0
H03	43,4783692	5,0175865	08/12/2025	12,693	25,481	2,9	0
H07	43,5	5,10889	08/12/2025	12,746	26,319	2,9	0
H12	43,4423232	5,0972381	08/12/2025	12,554	25,708	2,9	0
H18	43,4424421	5,1847996	08/12/2025	11,685	26,606	2,5	0
H04	43,5167614	5,0694522	08/12/2025	12,959	25,016	2,3	0
H08	43,4669426	5,0910294	08/12/2025	12,475	25,618	2,2	0
H03	43,4783692	5,0175865	08/12/2025	12,972	24,815	2,1	0
H16	43,4022	5,13028	08/12/2025	13,028	24,804	2,1	0
H13	43,415184	5,064785	08/12/2025	12,836	23,429	2	0
H19	43,4711	5,20694	08/12/2025	13,068	26,061	1,9	0
H01	43,5333272	5,0235682	08/12/2025	12,419	24,709	1,8	0
H13	43,415184	5,064785	08/12/2025	12,667	22,452	1,8	0
H08	43,4669426	5,0910294	08/12/2025	12,591	25,651	1,7	0
H18	43,4424421	5,1847996	08/12/2025	11,989	25,492	1,7	0
H07	43,5	5,10889	08/12/2025	12,863	25,123	1,4	0
H12	43,4423232	5,0972381	08/12/2025	12,394	23,257	1,1	0
H18	43,4424421	5,1847996	08/12/2025	11,444	23,246	1	0
H16	43,4022	5,13028	08/12/2025	12,914	23,232	0,9	0
H04	43,5167614	5,0694522	08/12/2025	12,633	24,112	0,8	0
H07	43,5	5,10889	08/12/2025	12,324	22,156	0,8	0
H12	43,4423232	5,0972381	08/12/2025	12,069	22,902	0,8	0
H03	43,4783692	5,0175865	08/12/2025	12,623	22,024	0,7	0
H01	43,5333272	5,0235682	08/12/2025	12,382	22,926	0,6	0
H03	43,4783692	5,0175865	08/12/2025	12,212	21,511	0,6	0
H08	43,4669426	5,0910294	08/12/2025	12,473	23,267	0,6	0
H08	43,4669426	5,0910294	08/12/2025	12,149	22,06	0,4	0
H18	43,4424421	5,1847996	08/12/2025	10,801	22,118	0,3	0
H01	43,5333272	5,0235682	08/12/2025	12,048	22,311	0,2	0
H04	43,5167614	5,0694522	08/12/2025	11,633	19,576	0,2	0
H13	43,415184	5,064785	08/12/2025	12,415	21,784	0,2	0
H19	43,4711	5,20694	08/12/2025	11,86	21,868	0,2	0
H07	43,5	5,10889	08/12/2025	11,873	21,557	0,1	0
H16	43,4022	5,13028	08/12/2025	12,643	22,321	0,1	0
H18	43,4424421	5,1847996	08/12/2025	10,469	21,539	0,1	0
